case_id,fg_mode,vf0,e0,porosity_name,porosity_mode,load_case,input_file,w_center_mm,theta_mean_K,theta_min_K,theta_max_K,theta_span_K,magnetoelectric_efficiency,load_scale,volt,magnetic,status,message,output_mat
X_Vf90_e40_Uneven_electro,X,0.9,0.4,Uneven,2,electro,cases/porous/Porous_CFFF_X_Vf0.9_e40_Uneven-30x30-10layer.txt,-0.0604980437572931,9.29811783123569e-17,-0.116397527689783,0.116397527689784,0.232795055379567,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf90_e40_Uneven_electro.mat
X_Vf90_e40_Uneven_magneto,X,0.9,0.4,Uneven,2,magneto,cases/porous/Porous_CFFF_X_Vf0.9_e40_Uneven-30x30-10layer.txt,-0.583130084804388,9.103828801926279e-16,-1.12193545410632,1.12193545410632,2.24387090821264,1.285101032397,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf90_e40_Uneven_magneto.mat
X_Vf10_e40_LogUneven_elastic,X,0.1,0.4,LogUneven,3,elastic,cases/porous/Porous_CFFF_X_Vf0.1_e40_LogUneven-30x30-10layer.txt,-2.00693813262827,-7.105427357601e-16,-1.82098618058904,1.82098618058904,3.64197236117808,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf10_e40_LogUneven_elastic.mat
X_Vf10_e40_LogUneven_electro,X,0.1,0.4,LogUneven,3,electro,cases/porous/Porous_CFFF_X_Vf0.1_e40_LogUneven-30x30-10layer.txt,-0.002782228363738,3.46944695195361e-19,-0.011082373936022,0.011082373936022,0.0221647478720439,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf10_e40_LogUneven_electro.mat
X_Vf10_e40_LogUneven_magneto,X,0.1,0.4,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.1_e40_LogUneven-30x30-10layer.txt,0.896201064763546,2.2204460492503099e-16,-3.56981312204021,3.56981312204021,7.13962624408042,2.90331874402389,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf10_e40_LogUneven_magneto.mat
X_Vf30_e40_LogUneven_elastic,X,0.3,0.4,LogUneven,3,elastic,cases/porous/Porous_CFFF_X_Vf0.3_e40_LogUneven-30x30-10layer.txt,-2.23947693084892,9.32587340685132e-16,-1.60076897896896,1.60076897896896,3.20153795793792,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf30_e40_LogUneven_elastic.mat
X_Vf30_e40_LogUneven_electro,X,0.3,0.4,LogUneven,3,electro,cases/porous/Porous_CFFF_X_Vf0.3_e40_LogUneven-30x30-10layer.txt,-0.0081348104869565,8.326672684688669e-18,-0.0252062427508058,0.0252062427508058,0.0504124855016116,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf30_e40_LogUneven_electro.mat
X_Vf30_e40_LogUneven_magneto,X,0.3,0.4,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.3_e40_LogUneven-30x30-10layer.txt,0.685875283670069,-5.77315972805081e-16,-2.12522945979482,2.12522945979482,4.25045891958964,1.87801097940527,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf30_e40_LogUneven_magneto.mat
X_Vf50_e40_LogUneven_elastic,X,0.5,0.4,LogUneven,3,elastic,cases/porous/Porous_CFFF_X_Vf0.5_e40_LogUneven-30x30-10layer.txt,-2.52233631221295,1.88737914186277e-15,-1.52584016836726,1.52584016836726,3.05168033673452,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf50_e40_LogUneven_elastic.mat
X_Vf50_e40_LogUneven_electro,X,0.5,0.4,LogUneven,3,electro,cases/porous/Porous_CFFF_X_Vf0.5_e40_LogUneven-30x30-10layer.txt,-0.0130128656887839,8.326672684688669e-18,-0.0336164176245493,0.0336164176245493,0.0672328352490986,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf50_e40_LogUneven_electro.mat
X_Vf50_e40_LogUneven_magneto,X,0.5,0.4,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.5_e40_LogUneven-30x30-10layer.txt,0.414704426979319,-3.10862446895044e-16,-1.07131492338699,1.07131492338699,2.14262984677398,0.962154149598893,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf50_e40_LogUneven_magneto.mat
X_Vf70_e40_LogUneven_elastic,X,0.7,0.4,LogUneven,3,elastic,cases/porous/Porous_CFFF_X_Vf0.7_e40_LogUneven-30x30-10layer.txt,-2.88002252411222,2.90878432451791e-15,-1.53723881978127,1.53723881978128,3.07447763956255,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf70_e40_LogUneven_elastic.mat
X_Vf70_e40_LogUneven_electro,X,0.7,0.4,LogUneven,3,electro,cases/porous/Porous_CFFF_X_Vf0.7_e40_LogUneven-30x30-10layer.txt,-0.0171093625756014,2.98372437868011e-17,-0.0382994876306731,0.0382994876306731,0.0765989752613462,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf70_e40_LogUneven_electro.mat
X_Vf70_e40_LogUneven_magneto,X,0.7,0.4,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.7_e40_LogUneven-30x30-10layer.txt,0.0600780383324282,-8.60422844084496e-17,-0.134485319124112,0.134485319124111,0.268970638248223,0.117398479501466,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf70_e40_LogUneven_magneto.mat
X_Vf90_e40_LogUneven_elastic,X,0.9,0.4,LogUneven,3,elastic,cases/porous/Porous_CFFF_X_Vf0.9_e40_LogUneven-30x30-10layer.txt,-3.35252028983344,4.68514116391816e-15,-1.62174968172344,1.62174968172345,3.24349936344689,,-15000,0,0,ok,,G:\fg-meet-workbench\output\static_elastic_X_Vf90_e40_LogUneven_elastic.mat
X_Vf90_e40_LogUneven_electro,X,0.9,0.4,LogUneven,3,electro,cases/porous/Porous_CFFF_X_Vf0.9_e40_LogUneven-30x30-10layer.txt,-0.0199728628068376,5.89805981832114e-17,-0.039620000696505,0.0396200006965051,0.0792400013930102,,0,300,0,ok,,G:\fg-meet-workbench\output\static_electro_X_Vf90_e40_LogUneven_electro.mat
X_Vf90_e40_LogUneven_magneto,X,0.9,0.4,LogUneven,3,magneto,cases/porous/Porous_CFFF_X_Vf0.9_e40_LogUneven-30x30-10layer.txt,-0.418533112483241,1.2989609388114301e-15,-0.830240630449777,0.830240630449779,1.66048126089956,0.728283915434814,0,0,200,ok,,G:\fg-meet-workbench\output\static_magneto_X_Vf90_e40_LogUneven_magneto.mat
