time_s,w_center_mm,theta_span_K,theta_layer_01_K,theta_layer_02_K,theta_layer_03_K,theta_layer_04_K,theta_layer_05_K,theta_layer_06_K,theta_layer_07_K,theta_layer_08_K,theta_layer_09_K,theta_layer_10_K
0.001,-0.184321477966245,0.00120265396255158,-0.000952715595342599,-0.000775382668392933,-0.000592369339817269,-0.000417079822785771,-0.000258342048127645,-0.000119806065630325,-2.01409332021339e-06,9.69753638404301e-05,0.000179997933191878,0.00024993836720898
0.0011,-0.214665887238899,0.0321008342157657,0.0194890158392535,0.0143258966768134,0.0091876176127553,0.00441225525130013,0.000196987513495123,-0.00339370944953085,-0.00638787278950623,-0.0088589720022236,-0.0109054614243848,-0.0126118183765122
0.0012,-0.244184441348918,0.0795835436414362,0.048668520017189,0.035893708818807,0.0231700286651407,0.0113367972748825,0.000885130645680745,-0.00802317199781284,-0.015455101722693,-0.0215915199508733,-0.026675163587211,-0.0309150236242472
0.0013,-0.27320495283393,0.140812788514789,0.0862612957606758,0.0636686740236248,0.0411621067143452,0.0202271510272962,0.00173373540418827,-0.0140310328874034,-0.0271846222017925,-0.0380465017683,-0.047045593482883,-0.0545514927541135
0.0014,-0.302334830541846,0.210825158540781,0.129264811003582,0.0954473631804486,0.0617553626429332,0.0304133672142225,0.00272457483907978,-0.0208805232997213,-0.0405769835093908,-0.0568426993746435,-0.0703194156890413,-0.0815603475371999
0.0015,-0.331538583653457,0.287650963968029,0.176486548093157,0.13035430487029,0.0843897485387917,0.0416284655114201,0.00384930304139031,-0.0283597257203535,-0.0552366316136027,-0.0774330289879024,-0.0958240696211693,-0.111164415874872
0.0016,-0.360509066443905,0.365309864945967,0.224174030586024,0.165590099192139,0.107217928387917,0.0529127742781587,0.00493399147419105,-0.0359714336891474,-0.0701054807563175,-0.0982955374731793,-0.121652871193929,-0.141135834359943
0.0017,-0.389334872690892,0.440692659310356,0.270464358425774,0.199793723237024,0.129377615164756,0.0638669380081451,0.00598747389392777,-0.0433594741297869,-0.08453797573842,-0.118546038436396,-0.146724122848279,-0.170228300884582
0.0018,-0.418819544186298,0.517875506194978,0.317912736826355,0.23487059391277,0.152125200682639,0.0751422825345208,0.00712552793579119,-0.0508654661901496,-0.0992579652317431,-0.139224478638187,-0.172339931232164,-0.199962769368623
0.0019,-0.450347996527443,0.602853425861191,0.370108976492368,0.273442670187383,0.177120912797167,0.0875063975860741,0.00832869945843785,-0.059178548975959,-0.115512507425494,-0.162037972091321,-0.200588181004522,-0.232744449368823
0.002,-0.484770985833137,0.701017715987804,0.430370919650632,0.317963887459024,0.205957624617101,0.101750866307242,0.00968045902134925,-0.0688191105912483,-0.134325984214043,-0.188427205889221,-0.233254539906502,-0.270646796337173
0.0021,-0.521902386196083,0.804261754588128,0.493783111806117,0.364823116152548,0.236322073492992,0.116768479061068,0.0111380818372811,-0.0789232071580891,-0.154078474283443,-0.216148396113496,-0.267578589100094,-0.310478642782011
0.0022,-0.561627283995042,0.899891742115653,0.552486623248358,0.408192087360403,0.264411352240558,0.130642198800959,0.0124519525416082,-0.0883178216266572,-0.172409120308015,-0.241859139821271,-0.299404326003412,-0.347405118867296
0.0023,-0.60425995833704,0.988373074942928,0.606779842373043,0.448295480695668,0.290376321377895,0.143453910587681,0.0136427855709954,-0.0970345827345729,-0.189393359899393,-0.265671156642007,-0.328873592097498,-0.381593232569885
0.0024,-0.65045085566449,1.0738890356333,0.659288517999849,0.487092425307932,0.315510172909412,0.155875894166712,0.014833225614603,-0.105420324306022,-0.205770387163222,-0.288648143661549,-0.35731923082688,-0.414600517633455
0.0025,-0.700836811293725,1.15315538489775,0.707927497427926,0.523019407070844,0.338771199799704,0.167353526862918,0.0159002477894483,-0.113229062574116,-0.220985583170376,-0.309980036052638,-0.383719197489447,-0.445227887469823
0.0026,-0.754967105118418,1.22089007934908,0.749457322070821,0.553684173772532,0.358611238180076,0.177123877947352,0.0167746433614553,-0.11993858566748,-0.234023236956721,-0.328243575117438,-0.406312561865828,-0.471432757278256
0.0027,-0.811730784491238,1.28234085200417,0.787168597967828,0.581540851301526,0.376648887220333,0.186026587871113,0.0176065731805996,-0.12598761265767,-0.245814182680076,-0.344776574599426,-0.426774675850117,-0.495172254036343
0.0028,-0.870917359715091,1.34534588623595,0.825824611361286,0.610092358642946,0.39513262794148,0.195144193627946,0.0184492994759224,-0.132199718033066,-0.257913206672375,-0.361737330442472,-0.447763665190374,-0.519521274874667
0.0029,-0.932975875004841,1.41487342430404,0.868451950265307,0.641566931917779,0.415495883848316,0.205171203541127,0.0193448965413523,-0.139088744417533,-0.271297817140992,-0.380486098524063,-0.470956813907059,-0.546421474038731
0.003,-0.99773243031926,1.49782657484823,0.919375618862392,0.679188969780841,0.439863809485208,0.217208035441088,0.0204868223155719,-0.147235808467307,-0.287196390402248,-0.402786510800538,-0.498561664104554,-0.578450955985834
0.0031,-1.06427829203767,1.5922526758012,0.977353486859836,0.722026311914127,0.467614385741329,0.230922229946098,0.0217992349359296,-0.156497312874617,-0.305281768111139,-0.428159463319338,-0.529973009813059,-0.614899188941368
0.0032,-1.13142288371228,1.68805261819645,1.03611293826293,0.765420469335216,0.495699631780004,0.244765866096314,0.0230608773400001,-0.165962314857095,-0.323697461870374,-0.45396697712307,-0.561905003626181,-0.651939679933515
0.0033,-1.19821703658857,1.7807124375597,1.09301136240525,0.807461943706659,0.522936760532237,0.258229252004275,0.0243544436461871,-0.175044966973757,-0.341439060492151,-0.478859978938261,-0.592723592164905,-0.687701075154447
0.0034,-1.2646637709898,1.87471132013972,1.15077487051314,0.850156896751573,0.550615250855236,0.271935646047433,0.0257149907955695,-0.184211360766441,-0.359390615166693,-0.504067517861822,-0.623943572776334,-0.72393644962658
0.0035,-1.33099612186908,1.97450215835468,1.21202630573377,0.895406134598417,0.579919711466561,0.286405928390478,0.0270789692681816,-0.194021679716315,-0.378525613507917,-0.530903540869843,-0.657160473057985,-0.762475852620906
